"","UID","iso2","iso3","code3","FIPS","Admin2","Province_State","Country_Region","Lat","Long_","Combined_Key","latStation","longStation","usaf","wban","station"
"3170",84053051,"US","USA",840,53051,"Pend Oreille","Washington","US",48.53234021,-117.2741804,"Pend Oreille, Washington, US",48.544,-117.884,"727873","99999","COLVILLE MUNICIPAL ARPT"
"3171",84053053,"US","USA",840,53053,"Pierce","Washington","US",47.03892768,-122.1405958,"Pierce, Washington, US",47.104,-122.287,"720388","00469","PIERCE COUNTY AIRPORT THUN FIELD"
"3172",84053055,"US","USA",840,53055,"San Juan","Washington","US",48.60182783,-122.96745,"San Juan, Washington, US",48.547,-123.01,"994015","99999","FRIDAY HARBOR"
"3173",84053057,"US","USA",840,53057,"Skagit","Washington","US",48.48171488,-121.766131,"Skagit, Washington, US",48.541,-121.446,"999999","04223","DARRINGTON 21 NNE"
"3174",84053059,"US","USA",840,53059,"Skamania","Washington","US",46.02408726,-121.9164403,"Skamania, Washington, US",45.551,-122.409,"726985","24242","PORTLAND-TROUTDALE AIRPORT"
"3175",84053061,"US","USA",840,53061,"Snohomish","Washington","US",48.04615983,-121.7170703,"Snohomish, Washington, US",48.161,-122.159,"727945","04205","ARLINGTON MUNICIPAL ARPT"
"3176",84053063,"US","USA",840,53063,"Spokane","Washington","US",47.62113146,-117.4046494,"Spokane, Washington, US",47.622,-117.528,"727850","24157","SPOKANE INTERNATIONAL AIRPORT"
"3177",84053065,"US","USA",840,53065,"Stevens","Washington","US",48.40035475,-117.8542701,"Stevens, Washington, US",48.544,-117.884,"727873","99999","COLVILLE MUNICIPAL ARPT"
"3178",84053067,"US","USA",840,53067,"Thurston","Washington","US",46.9291895,-122.8290656,"Thurston, Washington, US",46.973,-122.903,"727920","24227","OLYMPIA AIRPORT"
"3179",84090053,"US","USA",840,90053,"Unassigned","Washington","US",0,0,"Unassigned, Washington, US",0,0,"538660","99999","BOGUS CHINESE"
"3180",84053069,"US","USA",840,53069,"Wahkiakum","Washington","US",46.2918004,-123.4250831,"Wahkiakum, Washington, US",46.208,-123.767,"994011","99999","ASTORIA"
"3181",84053071,"US","USA",840,53071,"Walla Walla","Washington","US",46.23040051,-118.4775539,"Walla Walla, Washington, US",46.095,-118.287,"727846","24160","WALLA WALLA REGIONAL ARPT"
"3182",84053073,"US","USA",840,53073,"Whatcom","Washington","US",48.82227976,-121.7490018,"Whatcom, Washington, US",48.541,-121.446,"999999","04223","DARRINGTON 21 NNE"
"3183",84053075,"US","USA",840,53075,"Whitman","Washington","US",46.90022523,-117.5241763,"Whitman, Washington, US",46.744,-117.109,"727857","94129","PULLMAN/MOSCOW RGNL ARPT"
"3184",84053077,"US","USA",840,53077,"Yakima","Washington","US",46.45738486,-120.7380126,"Yakima, Washington, US",46.568,-120.543,"727810","24243","YAKIMA AIR TERMINAL/MCALSR FIELD AP"
"3185",84054001,"US","USA",840,54001,"Barbour","West Virginia","US",39.1307219,-80.00350858,"Barbour, West Virginia, US",39.296,-80.229,"724175","03802","HARRISON/MARION RGNL ARPT"
"3186",84054003,"US","USA",840,54003,"Berkeley","West Virginia","US",39.46704621,-78.02414609,"Berkeley, West Virginia, US",39.404,-77.945,"724177","13734","ETRN WV RGNL/SHPHERD FD AP"
"3187",84054005,"US","USA",840,54005,"Boone","West Virginia","US",38.01974191,-81.69888019,"Boone, West Virginia, US",38.379,-81.59,"724140","13866","YEAGER AIRPORT"
"3188",84054007,"US","USA",840,54007,"Braxton","West Virginia","US",38.70036159,-80.72011184,"Braxton, West Virginia, US",39,-80.274,"720328","63832","UPSHUR COUNTY RGNL AIRPORT"
"3189",84054009,"US","USA",840,54009,"Brooke","West Virginia","US",40.27367263,-80.57915332,"Brooke, West Virginia, US",40.176,-80.647,"724275","14894","WHEELING OHIO COUNTY ARPT"
"3190",84054011,"US","USA",840,54011,"Cabell","West Virginia","US",38.42424062,-82.23855912,"Cabell, West Virginia, US",38.365,-82.555,"724250","03860","TRI-STATE/M.J.FERGUS"
"3191",84054013,"US","USA",840,54013,"Calhoun","West Virginia","US",38.84315422,-81.11934872,"Calhoun, West Virginia, US",39.34,-81.444,"724273","03804","MID-OHIO VALLEY REGIONAL AIRPORT"
"3192",84054015,"US","USA",840,54015,"Clay","West Virginia","US",38.46231092,-81.07652217,"Clay, West Virginia, US",38.379,-81.59,"724140","13866","YEAGER AIRPORT"
"3193",84054017,"US","USA",840,54017,"Doddridge","West Virginia","US",39.27057157,-80.70671527,"Doddridge, West Virginia, US",39.296,-80.229,"724175","03802","HARRISON/MARION RGNL ARPT"
"3194",84054019,"US","USA",840,54019,"Fayette","West Virginia","US",38.02974928,-81.08286634,"Fayette, West Virginia, US",37.784,-81.123,"724120","03872","RALEIGH COUNTY MEMORIAL AIRPORT"
"3195",84054021,"US","USA",840,54021,"Gilmer","West Virginia","US",38.9251277,-80.85952723,"Gilmer, West Virginia, US",39,-80.274,"720328","63832","UPSHUR COUNTY RGNL AIRPORT"
"3196",84054023,"US","USA",840,54023,"Grant","West Virginia","US",39.10314817,-79.19440518,"Grant, West Virginia, US",38.994,-79.144,"A00031","03725","GRANT COUNT AIRPORT"
"3197",84054025,"US","USA",840,54025,"Greenbrier","West Virginia","US",37.9463652,-80.45335881,"Greenbrier, West Virginia, US",37.867,-80.4,"724127","53801","GREENBRIER VALLEY ARIPORT"
"3198",84054027,"US","USA",840,54027,"Hampshire","West Virginia","US",39.32103553,-78.60826476,"Hampshire, West Virginia, US",39.6,-78.767,"720355","03732","GREATER CUMBERLAND REGIONAL AIRPORT"
"3199",84054029,"US","USA",840,54029,"Hancock","West Virginia","US",40.51943859,-80.57461608,"Hancock, West Virginia, US",40.485,-80.214,"725200","94823","PITTSBURGH INTERNATIONAL AIRPORT"
"3200",84054031,"US","USA",840,54031,"Hardy","West Virginia","US",39.00683177,-78.85855301,"Hardy, West Virginia, US",38.994,-79.144,"A00031","03725","GRANT COUNT AIRPORT"
"3201",84054033,"US","USA",840,54033,"Harrison","West Virginia","US",39.2853852,-80.37919577,"Harrison, West Virginia, US",39.296,-80.229,"724175","03802","HARRISON/MARION RGNL ARPT"
"3202",84054035,"US","USA",840,54035,"Jackson","West Virginia","US",38.84263974,-81.68148753,"Jackson, West Virginia, US",38.915,-82.099,"742079","63876","MASON COUNTY AIRPORT"
"3203",84054037,"US","USA",840,54037,"Jefferson","West Virginia","US",39.30776166,-77.86014147,"Jefferson, West Virginia, US",39.404,-77.945,"724177","13734","ETRN WV RGNL/SHPHERD FD AP"
"3204",84054039,"US","USA",840,54039,"Kanawha","West Virginia","US",38.33860077,-81.52857054,"Kanawha, West Virginia, US",38.379,-81.59,"724140","13866","YEAGER AIRPORT"
"3205",84054041,"US","USA",840,54041,"Lewis","West Virginia","US",38.9947249,-80.49988181,"Lewis, West Virginia, US",39,-80.274,"720328","63832","UPSHUR COUNTY RGNL AIRPORT"
"3206",84054043,"US","USA",840,54043,"Lincoln","West Virginia","US",38.172154,-82.07017953,"Lincoln, West Virginia, US",38.365,-82.555,"724250","03860","TRI-STATE/M.J.FERGUS"
"3207",84054045,"US","USA",840,54045,"Logan","West Virginia","US",37.8299889,-81.93528571,"Logan, West Virginia, US",37.601,-81.559,"A00021","63884","KEE FIELD AIRPORT"
"3208",84054049,"US","USA",840,54049,"Marion","West Virginia","US",39.50984542,-80.24244659,"Marion, West Virginia, US",39.296,-80.229,"724175","03802","HARRISON/MARION RGNL ARPT"
"3209",84054051,"US","USA",840,54051,"Marshall","West Virginia","US",39.86064362,-80.66591062,"Marshall, West Virginia, US",40.176,-80.647,"724275","14894","WHEELING OHIO COUNTY ARPT"
"3210",84054053,"US","USA",840,54053,"Mason","West Virginia","US",38.77071799,-82.02524219,"Mason, West Virginia, US",38.915,-82.099,"742079","63876","MASON COUNTY AIRPORT"
"3211",84054047,"US","USA",840,54047,"McDowell","West Virginia","US",37.38002939,-81.65083669,"McDowell, West Virginia, US",37.601,-81.559,"A00021","63884","KEE FIELD AIRPORT"
"3212",84054055,"US","USA",840,54055,"Mercer","West Virginia","US",37.40481169,-81.11023142,"Mercer, West Virginia, US",37.298,-81.204,"724125","03859","MERCER COUNTY AIRPORT"
"3213",84054057,"US","USA",840,54057,"Mineral","West Virginia","US",39.41561583,-78.94104895,"Mineral, West Virginia, US",39.6,-78.767,"720355","03732","GREATER CUMBERLAND REGIONAL AIRPORT"
"3214",84054059,"US","USA",840,54059,"Mingo","West Virginia","US",37.73048351,-82.13338365,"Mingo, West Virginia, US",37.562,-82.566,"720464","99999","PIKE CO HATCHER FLD"
"3215",84054061,"US","USA",840,54061,"Monongalia","West Virginia","US",39.63218457,-80.04766838,"Monongalia, West Virginia, US",39.65,-79.921,"724176","13736","MGTN RGNL-W L B HART FD AP"
"3216",84054063,"US","USA",840,54063,"Monroe","West Virginia","US",37.56274716,-80.54577965,"Monroe, West Virginia, US",37.867,-80.4,"724127","53801","GREENBRIER VALLEY ARIPORT"
"3217",84054065,"US","USA",840,54065,"Morgan","West Virginia","US",39.55439028,-78.26311676,"Morgan, West Virginia, US",39.404,-77.945,"724177","13734","ETRN WV RGNL/SHPHERD FD AP"
"3218",84054067,"US","USA",840,54067,"Nicholas","West Virginia","US",38.29617706,-80.79759588,"Nicholas, West Virginia, US",37.867,-80.4,"724127","53801","GREENBRIER VALLEY ARIPORT"
"3219",84054069,"US","USA",840,54069,"Ohio","West Virginia","US",40.0955451,-80.62203992,"Ohio, West Virginia, US",40.176,-80.647,"724275","14894","WHEELING OHIO COUNTY ARPT"
"3220",84080054,"US","USA",840,80054,"Out of WV","West Virginia","US",0,0,"Out of WV, West Virginia, US",0,0,"538660","99999","BOGUS CHINESE"
"3221",84054071,"US","USA",840,54071,"Pendleton","West Virginia","US",38.68314479,-79.35084086,"Pendleton, West Virginia, US",39.013,-79.474,"999999","03733","ELKINS 21 ENE"
"3222",84054073,"US","USA",840,54073,"Pleasants","West Virginia","US",39.37091679,-81.16771771,"Pleasants, West Virginia, US",39.34,-81.444,"724273","03804","MID-OHIO VALLEY REGIONAL AIRPORT"
"3223",84054075,"US","USA",840,54075,"Pocahontas","West Virginia","US",38.32758728,-80.00993811,"Pocahontas, West Virginia, US",37.95,-79.817,"724115","93757","INGALLS FIELD AIRPORT"
"3224",84054077,"US","USA",840,54077,"Preston","West Virginia","US",39.46770987,-79.66712803,"Preston, West Virginia, US",39.65,-79.921,"724176","13736","MGTN RGNL-W L B HART FD AP"
"3225",84054079,"US","USA",840,54079,"Putnam","West Virginia","US",38.50782345,-81.9082131,"Putnam, West Virginia, US",38.379,-81.59,"724140","13866","YEAGER AIRPORT"
"3226",84054081,"US","USA",840,54081,"Raleigh","West Virginia","US",37.76936795,-81.2456041,"Raleigh, West Virginia, US",37.784,-81.123,"724120","03872","RALEIGH COUNTY MEMORIAL AIRPORT"
"3227",84054083,"US","USA",840,54083,"Randolph","West Virginia","US",38.769899,-79.87919615,"Randolph, West Virginia, US",38.89,-79.855,"724170","13729","ELKINS-RAND CO-J.RAND FIELD AIRPORT"
"3228",84054085,"US","USA",840,54085,"Ritchie","West Virginia","US",39.18094587,-81.06356878,"Ritchie, West Virginia, US",39.34,-81.444,"724273","03804","MID-OHIO VALLEY REGIONAL AIRPORT"
"3229",84054087,"US","USA",840,54087,"Roane","West Virginia","US",38.71622686,-81.35243568,"Roane, West Virginia, US",38.379,-81.59,"724140","13866","YEAGER AIRPORT"
"3230",84054089,"US","USA",840,54089,"Summers","West Virginia","US",37.65390597,-80.86009693,"Summers, West Virginia, US",37.784,-81.123,"724120","03872","RALEIGH COUNTY MEMORIAL AIRPORT"
"3231",84054091,"US","USA",840,54091,"Taylor","West Virginia","US",39.33602617,-80.0421439,"Taylor, West Virginia, US",39.296,-80.229,"724175","03802","HARRISON/MARION RGNL ARPT"
"3232",84054093,"US","USA",840,54093,"Tucker","West Virginia","US",39.11240885,-79.57053576,"Tucker, West Virginia, US",39.013,-79.474,"999999","03733","ELKINS 21 ENE"
"3233",84054095,"US","USA",840,54095,"Tyler","West Virginia","US",39.46811972,-80.88772676,"Tyler, West Virginia, US",39.34,-81.444,"724273","03804","MID-OHIO VALLEY REGIONAL AIRPORT"
"3234",84090054,"US","USA",840,90054,"Unassigned","West Virginia","US",0,0,"Unassigned, West Virginia, US",0,0,"538660","99999","BOGUS CHINESE"
"3235",84054097,"US","USA",840,54097,"Upshur","West Virginia","US",38.89285061,-80.23689136,"Upshur, West Virginia, US",39,-80.274,"720328","63832","UPSHUR COUNTY RGNL AIRPORT"
"3236",84054099,"US","USA",840,54099,"Wayne","West Virginia","US",38.14901357,-82.42287994,"Wayne, West Virginia, US",38.365,-82.555,"724250","03860","TRI-STATE/M.J.FERGUS"
"3237",84054101,"US","USA",840,54101,"Webster","West Virginia","US",38.49370949,-80.4202023,"Webster, West Virginia, US",39,-80.274,"720328","63832","UPSHUR COUNTY RGNL AIRPORT"
"3238",84054103,"US","USA",840,54103,"Wetzel","West Virginia","US",39.6065771,-80.6401654,"Wetzel, West Virginia, US",39.296,-80.229,"724175","03802","HARRISON/MARION RGNL ARPT"
"3239",84054105,"US","USA",840,54105,"Wirt","West Virginia","US",39.02775007,-81.37473928,"Wirt, West Virginia, US",39.34,-81.444,"724273","03804","MID-OHIO VALLEY REGIONAL AIRPORT"
"3240",84054107,"US","USA",840,54107,"Wood","West Virginia","US",39.20967886,-81.5162836,"Wood, West Virginia, US",39.34,-81.444,"724273","03804","MID-OHIO VALLEY REGIONAL AIRPORT"
"3241",84054109,"US","USA",840,54109,"Wyoming","West Virginia","US",37.612327,-81.54511071,"Wyoming, West Virginia, US",37.601,-81.559,"A00021","63884","KEE FIELD AIRPORT"
"3242",84055001,"US","USA",840,55001,"Adams","Wisconsin","US",43.96974651,-89.76782777,"Adams, Wisconsin, US",44.06,-90.174,"999999","54903","NECEDAH 5 WNW"
"3243",84055003,"US","USA",840,55003,"Ashland","Wisconsin","US",46.31956891,-90.67837132,"Ashland, Wisconsin, US",46.549,-90.919,"726419","94929","JOHN F KENNEDY MEMO ARPT"
"3244",84055005,"US","USA",840,55005,"Barron","Wisconsin","US",45.42372701,-91.84833627,"Barron, Wisconsin, US",45.419,-91.773,"726467","54909","RICE LAKE REGIONAL-CARL'S FIELD AIRPORT"
"3245",84055007,"US","USA",840,55007,"Bayfield","Wisconsin","US",46.52868768,-91.19716729,"Bayfield, Wisconsin, US",46.549,-90.919,"726419","94929","JOHN F KENNEDY MEMO ARPT"
"3246",84055009,"US","USA",840,55009,"Brown","Wisconsin","US",44.4526553,-88.00411844,"Brown, Wisconsin, US",44.479,-88.137,"726450","14898","AUSTIN STRAUBEL INTERNATIONAL AP"
"3247",84055011,"US","USA",840,55011,"Buffalo","Wisconsin","US",44.37835084,-91.75332578,"Buffalo, Wisconsin, US",44.077,-91.708,"726588","04956","WIOA MUNI-MAX CONRAD FD AP"
"3248",84055013,"US","USA",840,55013,"Burnett","Wisconsin","US",45.86303537,-92.36711412,"Burnett, Wisconsin, US",45.823,-92.373,"722183","04972","BURNETT COUNTY AIRPORT"
"3249",84055015,"US","USA",840,55015,"Calumet","Wisconsin","US",44.0816316,-88.21780273,"Calumet, Wisconsin, US",43.984,-88.557,"726456","94855","WHITTMAN REGIONAL AIRPORT"
"3250",84055017,"US","USA",840,55017,"Chippewa","Wisconsin","US",45.06939744,-91.28068855,"Chippewa, Wisconsin, US",44.867,-91.488,"726435","14991","CHIPPEWA VALLEY RGNL ARPT"
"3251",84055019,"US","USA",840,55019,"Clark","Wisconsin","US",44.73483377,-90.61207486,"Clark, Wisconsin, US",44.638,-90.188,"726574","94985","MARSHFIELD MUNICIPAL ARPT"
"3252",84055021,"US","USA",840,55021,"Columbia","Wisconsin","US",43.46492199,-89.33589004,"Columbia, Wisconsin, US",43.522,-89.774,"726503","54833","BARABOO WISCONSIN DELLS AIRPORT"
"3253",84055023,"US","USA",840,55023,"Crawford","Wisconsin","US",43.23870316,-90.93073686,"Crawford, Wisconsin, US",43.156,-90.678,"726438","94994","BOSCOBEL AIRPORT"
"3254",84055025,"US","USA",840,55025,"Dane","Wisconsin","US",43.06601594,-89.41733797,"Dane, Wisconsin, US",43.141,-89.345,"726410","14837","DANE CO REGIONAL-TRUAX FIELD AIRPORT"
"3255",84055027,"US","USA",840,55027,"Dodge","Wisconsin","US",43.41576662,-88.70928178,"Dodge, Wisconsin, US",43.426,-88.703,"726509","04898","DODGE COUNTY AIRPORT"
"3256",84055029,"US","USA",840,55029,"Door","Wisconsin","US",44.95856458,-87.30002707,"Door, Wisconsin, US",44.85,-87.417,"726458","04824","DOOR CO CHERRYLAND AIRPORT"
"3257",84055031,"US","USA",840,55031,"Douglas","Wisconsin","US",46.43222285,-91.91595768,"Douglas, Wisconsin, US",46.689,-92.094,"726427","54908","RICHARD I BONG AIRPORT"
"3258",84055033,"US","USA",840,55033,"Dunn","Wisconsin","US",44.94562799,-91.8962481,"Dunn, Wisconsin, US",44.892,-91.868,"720327","04995","MENOMONIE MUNICIPAL AIRPORT-SCORE FIELD"
"3259",84055035,"US","USA",840,55035,"Eau Claire","Wisconsin","US",44.726614,-91.28609183,"Eau Claire, Wisconsin, US",44.867,-91.488,"726435","14991","CHIPPEWA VALLEY RGNL ARPT"
"3260",84055037,"US","USA",840,55037,"Florence","Wisconsin","US",45.84963535,-88.39804137,"Florence, Wisconsin, US",45.818,-88.114,"727437","94893","FORD AIRPORT"
"3261",84055039,"US","USA",840,55039,"Fond du Lac","Wisconsin","US",43.75354908,-88.48885325,"Fond du Lac, Wisconsin, US",43.769,-88.491,"726506","04840","FOND DU LAC COUNTY AIRPORT"
"3262",84055041,"US","USA",840,55041,"Forest","Wisconsin","US",45.66678019,-88.77084892,"Forest, Wisconsin, US",45.932,-89.269,"726504","54838","EAGLE RIVER UNION AIRPORT"
"3263",84055043,"US","USA",840,55043,"Grant","Wisconsin","US",42.8671731,-90.7063218,"Grant, Wisconsin, US",42.683,-90.45,"720586","00183","PLATTEVILLE MUNICIPAL AIRPORT"
"3264",84055045,"US","USA",840,55045,"Green","Wisconsin","US",42.6794956,-89.60243287,"Green, Wisconsin, US",42.615,-89.591,"726414","04873","MONROE MUNICIPAL AIRPORT"
"3265",84055047,"US","USA",840,55047,"Green Lake","Wisconsin","US",43.80025981,-89.04679553,"Green Lake, Wisconsin, US",44.033,-89.3,"A07354","00132","WAUTOMA MUNICIPAL AIRPORT"
"3266",84055049,"US","USA",840,55049,"Iowa","Wisconsin","US",43.00050278,-90.13469017,"Iowa, Wisconsin, US",42.887,-90.236,"726507","54907","IOWA COUNTY AIRPORT"
"3267",84055051,"US","USA",840,55051,"Iron","Wisconsin","US",46.26302338,-90.24295041,"Iron, Wisconsin, US",46.533,-90.133,"727445","94926","GOGEBIC-IRON COUNTY ARPT"
"3268",84055053,"US","USA",840,55053,"Jackson","Wisconsin","US",44.31864893,-90.80566792,"Jackson, Wisconsin, US",44.251,-90.855,"720859","00286","BLACK RIVER FALLS AREA AIRPORT"
"3269",84055055,"US","USA",840,55055,"Jefferson","Wisconsin","US",43.02054068,-88.77529134,"Jefferson, Wisconsin, US",43.167,-88.717,"726464","54834","WATERTOWN MUNICIPAL AIRPORT"
"3270",84055057,"US","USA",840,55057,"Juneau","Wisconsin","US",43.92456975,-90.11120239,"Juneau, Wisconsin, US",43.933,-90.267,"726436","94930","VOLK FIELD AIRPORT"
"3271",84055059,"US","USA",840,55059,"Kenosha","Wisconsin","US",42.57639354,-88.04051686,"Kenosha, Wisconsin, US",42.595,-87.938,"726505","04845","KENOSHA REGIONAL AIRPORT"
"3272",84055061,"US","USA",840,55061,"Kewaunee","Wisconsin","US",44.51727459,-87.61468386,"Kewaunee, Wisconsin, US",44.45,-87.483,"997741","99999","KEWAUNEE"
"3273",84055063,"US","USA",840,55063,"La Crosse","Wisconsin","US",43.90632465,-91.11451093,"La Crosse, Wisconsin, US",43.879,-91.253,"726430","14920","LA CROSSE MUNICIPAL AIRPORT"
"3274",84055065,"US","USA",840,55065,"Lafayette","Wisconsin","US",42.66005229,-90.1317729,"Lafayette, Wisconsin, US",42.683,-90.45,"720586","00183","PLATTEVILLE MUNICIPAL AIRPORT"
"3275",84055067,"US","USA",840,55067,"Langlade","Wisconsin","US",45.26271619,-89.07483625,"Langlade, Wisconsin, US",45.154,-89.111,"726626","04864","LANGLADE COUNTY AIRPORT"
"3276",84055069,"US","USA",840,55069,"Lincoln","Wisconsin","US",45.33737523,-89.73411273,"Lincoln, Wisconsin, US",45.199,-89.711,"726449","04891","MERRILL MUNICIPAL AIRPORT"
"3277",84055071,"US","USA",840,55071,"Manitowoc","Wisconsin","US",44.11946801,-87.80928853,"Manitowoc, Wisconsin, US",44.133,-87.667,"726455","94897","MANITOWOC COUNTY AIRPORT"
"3278",84055073,"US","USA",840,55073,"Marathon","Wisconsin","US",44.89792533,-89.75863384,"Marathon, Wisconsin, US",44.929,-89.628,"726463","14897","WAUSAU DOWNTOWN AIRPORT"
"3279",84055075,"US","USA",840,55075,"Marinette","Wisconsin","US",45.38553432,-88.033246,"Marinette, Wisconsin, US",45.117,-87.633,"726487","94896","MEONE-MARINETTE TWIN CO AP"
"3280",84055077,"US","USA",840,55077,"Marquette","Wisconsin","US",43.81911946,-89.40073763,"Marquette, Wisconsin, US",44.033,-89.3,"A07354","00132","WAUTOMA MUNICIPAL AIRPORT"
